time_offset_s,frame_len,src_ip,dst_ip,src_port,dst_port,sfu_direction_from_sfu,media_type_byte,media_type_label,media_sequence,media_timestamp,frame_seq,frame_pkt_count,is_active_media_signal
3.576025,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6608,1136574136,14641,13,true
3.576028,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6607,1136574136,14641,13,true
3.576035,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6608,1136574136,14641,13,true
3.586453,1153,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6609,1136574146,14645,4,true
3.586462,1153,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6609,1136574146,14645,4,true
3.586527,1152,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6611,1136574146,14645,4,true
3.586535,1152,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6612,1136574146,14645,4,true
3.586541,1152,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6611,1136574146,14645,4,true
3.586545,1152,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6612,1136574146,14645,4,true
3.596289,185,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57496,1136574156,61046,11,true
3.596298,185,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57496,1136574156,61046,11,true
3.596329,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6613,1136574156,14646,12,true
3.596337,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6613,1136574156,14646,12,true
3.596342,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6614,1136574156,14646,12,true
3.596343,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6615,1136574156,14646,12,true
3.596347,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6616,1136574156,14646,12,true
3.596350,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6614,1136574156,14646,12,true
3.596352,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6615,1136574156,14646,12,true
3.596355,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6616,1136574156,14646,12,true
3.596368,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6617,1136574156,14646,12,true
3.596376,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6617,1136574156,14646,12,true
3.600891,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.600895,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.600900,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.600907,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.600909,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.600912,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.606594,1272,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6595,1628174265,14641,13,true
3.606604,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6618,1136574166,14646,12,true
3.606606,1272,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6595,1628174265,14641,13,true
3.606612,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6618,1136574166,14646,12,true
3.606614,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6619,1136574166,14646,12,true
3.606617,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6620,1136574166,14646,12,true
3.606618,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6621,1136574166,14646,12,true
3.606621,1257,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6619,1136574166,14646,12,true
3.606623,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6620,1136574166,14646,12,true
3.606624,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6622,1136574166,14646,12,true
3.606626,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6621,1136574166,14646,12,true
3.606630,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6622,1136574166,14646,12,true
3.616750,203,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57497,1136574176,61047,11,true
3.616758,203,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57497,1136574176,61047,11,true
3.616842,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6623,1136574176,14646,12,true
3.616854,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6623,1136574176,14646,12,true
3.616857,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6624,1136574176,14646,12,true
3.616860,1288,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6625,1136574176,14646,12,true
3.616865,1256,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6624,1136574176,14646,12,true
3.616867,1288,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6625,1136574176,14646,12,true
3.627036,1069,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6626,1136574186,14648,3,true
3.627043,1069,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6626,1136574186,14648,3,true
3.637191,196,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57498,1136574196,61048,11,true
3.637200,196,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57498,1136574196,61048,11,true
3.637229,1069,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6627,1136574196,14648,3,true
3.637238,1069,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6627,1136574196,14648,3,true
3.637242,1069,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6628,1136574196,14648,3,true
3.637251,1069,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6628,1136574196,14648,3,true
3.647408,1153,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6610,1628184506,14645,4,true
3.647418,1153,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6610,1628184506,14645,4,true
3.657775,194,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57499,1136574216,61049,11,true
3.657798,194,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57499,1136574216,61049,11,true
3.668055,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6629,1136574226,14652,15,true
3.668057,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6630,1136574226,14652,15,true
3.668064,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6629,1136574226,14652,15,true
3.668066,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6631,1136574226,14652,15,true
3.668069,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6632,1136574226,14652,15,true
3.668071,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6630,1136574226,14652,15,true
3.668080,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6631,1136574226,14652,15,true
3.668084,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6632,1136574226,14652,15,true
3.678252,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6633,1136574236,14652,15,true
3.678256,186,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57500,1136574236,61050,11,true
3.678259,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6634,1136574236,14652,15,true
3.678262,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6635,1136574236,14652,15,true
3.678264,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6636,1136574236,14652,15,true
3.678267,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6637,1136574236,14652,15,true
3.678269,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6633,1136574236,14652,15,true
3.678273,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6634,1136574236,14652,15,true
3.678275,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6635,1136574236,14652,15,true
3.678277,186,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57500,1136574236,61050,11,true
3.678281,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6636,1136574236,14652,15,true
3.678286,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6637,1136574236,14652,15,true
3.688559,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6638,1136574246,14652,15,true
3.688564,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6639,1136574246,14652,15,true
3.688575,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6640,1136574246,14652,15,true
3.688577,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6641,1136574246,14652,15,true
3.688582,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6638,1136574246,14652,15,true
3.688586,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6639,1136574246,14652,15,true
3.688591,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6640,1136574246,14652,15,true
3.688593,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6641,1136574246,14652,15,true
3.688597,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6642,1136574246,14652,15,true
3.688624,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6643,1136574246,14652,15,true
3.688637,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6642,1136574246,14652,15,true
3.688650,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6643,1136574246,14652,15,true
3.698730,157,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57501,1136574256,61051,11,true
3.698749,157,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57501,1136574256,61051,11,true
3.698860,1284,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6644,1136574256,14652,15,true
3.698873,1284,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6644,1136574256,14652,15,true
3.698895,1284,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6645,1136574256,14652,15,true
3.698919,1284,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6645,1136574256,14652,15,true
3.719082,153,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57502,1136574276,61052,11,true
3.719095,153,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57502,1136574276,61052,11,true
3.723040,669,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19171,274795615,25801,1,true
3.723052,550,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19172,274795615,25802,5,true
3.723057,550,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19173,274795615,25802,5,true
3.723061,669,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19171,274795615,25801,1,true
3.723065,550,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19172,274795615,25802,5,true
3.723068,549,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19174,274795615,25802,5,true
3.723071,550,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19173,274795615,25802,5,true
3.723073,549,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19175,274795615,25802,5,true
3.723077,549,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19174,274795615,25802,5,true
3.723082,549,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19176,274795615,25802,5,true
3.723085,415,10.184.29.164,170.114.107.187,64426,8801,false,7,other,251,2424444940,33024,0,false
3.723087,549,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19175,274795615,25802,5,true
3.723091,549,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19176,274795615,25802,5,true
3.723094,415,10.184.29.164,170.114.107.187,64426,8801,false,7,other,251,2424444940,33024,0,false
3.726317,725,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19178,274795676,25804,1,true
3.726319,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.726321,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.726323,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.726327,725,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19178,274795676,25804,1,true
3.726329,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.726333,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.726335,84,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,513,50331929,0,3,false
3.739943,146,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57503,1136574296,61053,11,true
3.739952,146,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57503,1136574296,61053,11,true
3.739955,1311,170.114.107.187,10.184.29.164,8801,64426,true,7,other,251,2417563660,22530,0,false
3.739957,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6647,1136574296,14654,4,true
3.739962,1311,170.114.107.187,10.184.29.164,8801,64426,true,7,other,251,2417563660,22530,0,false
3.739965,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6647,1136574296,14654,4,true
3.739975,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6648,1136574296,14654,4,true
3.739989,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6649,1136574296,14654,4,true
3.739996,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6648,1136574296,14654,4,true
3.740007,1303,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6649,1136574296,14654,4,true
3.750086,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6650,1136574306,14658,11,true
3.750089,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6651,1136574306,14658,11,true
3.750096,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6650,1136574306,14658,11,true
3.750104,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6651,1136574306,14658,11,true
3.750118,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6652,1136574306,14658,11,true
3.750125,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6652,1136574306,14658,11,true
3.750129,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6653,1136574306,14658,11,true
3.750132,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6654,1136574306,14658,11,true
3.750138,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6653,1136574306,14658,11,true
3.750140,1222,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6654,1136574306,14658,11,true
3.757596,199,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,1,44695553,135,210,false
3.757609,199,10.184.29.164,170.114.107.187,64426,8801,false,21,unknown_21,1,44695553,135,210,false
3.760200,148,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57504,1136574316,61054,11,true
3.760212,148,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57504,1136574316,61054,11,true
3.760233,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6655,1136574316,14658,11,true
3.760244,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6656,1136574316,14658,11,true
3.760246,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6655,1136574316,14658,11,true
3.760247,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6657,1136574316,14658,11,true
3.760249,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6658,1136574316,14658,11,true
3.760251,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6659,1136574316,14658,11,true
3.760257,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6656,1136574316,14658,11,true
3.760258,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6660,1136574316,14658,11,true
3.760260,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6657,1136574316,14658,11,true
3.760263,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6658,1136574316,14658,11,true
3.760265,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6659,1136574316,14658,11,true
3.760269,1221,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6660,1136574316,14658,11,true
3.770711,1153,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6610,1628216507,14645,4,true
3.770723,1153,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6610,1628216507,14645,4,true
3.770725,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6661,1136574326,14658,11,true
3.770727,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6662,1136574326,14660,5,true
3.770730,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6663,1136574326,14660,5,true
3.770735,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6664,1136574326,14660,5,true
3.770738,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6661,1136574326,14658,11,true
3.770740,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6662,1136574326,14660,5,true
3.770746,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6663,1136574326,14660,5,true
3.770751,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6664,1136574326,14660,5,true
3.780797,145,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57505,1136574336,61055,11,true
3.780808,145,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57505,1136574336,61055,11,true
3.780846,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6665,1136574336,14660,5,true
3.780852,1253,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6665,1136574336,14660,5,true
3.780879,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6666,1136574336,14660,5,true
3.780889,1252,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6666,1136574336,14660,5,true
3.798993,94,10.184.29.164,170.114.107.187,64426,8801,false,33,rtcp_sr,0,0,112,1,false
3.799003,94,10.184.29.164,170.114.107.187,64426,8801,false,33,rtcp_sr,0,0,112,1,false
3.799005,974,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19179,274795749,25805,1,true
3.799010,974,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19179,274795749,25805,1,true
3.801536,149,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57506,1136574356,61056,11,true
3.801545,149,170.114.107.187,10.184.29.164,8801,52369,true,15,audio,57506,1136574356,61056,11,true
3.818914,534,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19180,274795768,25806,3,true
3.818919,534,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19181,274795768,25806,3,true
3.818921,534,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19180,274795768,25806,3,true
3.818923,533,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19182,274795768,25806,3,true
3.818925,534,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19181,274795768,25806,3,true
3.818928,533,10.184.29.164,170.114.107.187,64426,8801,false,16,video,19182,274795768,25806,3,true
3.832297,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6667,1136574386,14664,22,true
3.832300,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6668,1136574386,14664,22,true
3.832309,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6667,1136574386,14664,22,true
3.832312,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6668,1136574386,14664,22,true
3.843370,137,170.114.107.187,10.184.29.164,8801,64426,true,21,unknown_21,1,28704771,892,234,false
3.843380,137,170.114.107.187,10.184.29.164,8801,64426,true,21,unknown_21,1,28704771,892,234,false
3.853169,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6669,1136574406,14664,22,true
3.853172,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6670,1136574406,14664,22,true
3.853173,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6671,1136574406,14664,22,true
3.853179,1263,170.114.107.187,10.184.29.164,8801,64426,true,16,video,6672,1136574406,14664,22,true
