time_offset_s,frame_len,src_ip,dst_ip,src_port,dst_port,sfu_direction_from_sfu,media_type_byte,media_type_label,media_sequence,media_timestamp,frame_seq,frame_pkt_count,is_active_media_signal
3.510794,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22990,77342566,32129,45,false
3.510799,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22991,77382792,59165,184,false
3.510803,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22991,77382792,59165,184,false
3.511088,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22992,2907520,39474,164,false
3.511093,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22992,2907520,39474,164,false
3.511294,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22993,2926362,34591,136,false
3.511300,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22993,2926362,34591,136,false
3.513601,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27035,2902084,38787,126,false
3.513621,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27035,2902084,38787,126,false
3.517732,407,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7052,21779710,11194,128,false
3.517743,407,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7052,21779710,11194,128,false
3.518995,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22994,77392755,17969,160,false
3.518999,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22995,77392094,6792,223,false
3.519002,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22994,77392755,17969,160,false
3.519006,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22995,77392094,6792,223,false
3.519857,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6153,2909681,63996,172,false
3.519880,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6153,2909681,63996,172,false
3.521529,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27036,2898006,61921,19,false
3.521552,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27036,2898006,61921,19,false
3.525696,191,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7053,7611423,16180,68,false
3.525701,191,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7053,7611423,16180,68,false
3.529460,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22996,77341915,31497,150,false
3.529467,1255,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22996,77341915,31497,150,false
3.536375,403,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7054,21538336,52823,246,false
3.536379,407,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7055,21776595,33990,137,false
3.536382,403,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7054,21538336,52823,246,false
3.536385,407,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7055,21776595,33990,137,false
3.537863,767,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27037,45379968,61836,178,false
3.537880,767,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27037,45379968,61836,178,false
3.538100,751,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27038,44360925,36536,243,false
3.538130,751,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27038,44360925,36536,243,false
3.538344,1123,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27039,68735599,23171,213,false
3.538363,1123,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27039,68735599,23171,213,false
3.538584,1123,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27040,68696083,48279,83,false
3.538605,1123,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27040,68696083,48279,83,false
3.538817,907,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27041,54581905,48498,91,false
3.538825,907,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27042,54587501,26403,147,false
3.538835,907,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27041,54581905,48498,91,false
3.538844,907,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27042,54587501,26403,147,false
3.538983,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6154,2937347,26854,103,false
3.538996,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6154,2937347,26854,103,false
3.547754,907,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27043,54554782,13652,156,false
3.547772,907,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27043,54554782,13652,156,false
3.560667,399,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7056,21246576,15079,71,false
3.560672,399,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7056,21246576,15079,71,false
3.562933,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6155,2917011,60189,19,false
3.562949,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6155,2917011,60189,19,false
3.563720,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27044,40132384,5488,79,false
3.563733,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27044,40132384,5488,79,false
3.567889,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27045,40114689,38519,101,false
3.567906,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27045,40114689,38519,101,false
3.568245,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27046,40145143,60754,130,false
3.568254,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27047,40144321,19436,148,false
3.568261,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27046,40145143,60754,130,false
3.568279,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27047,40144321,19436,148,false
3.569615,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22997,86012183,6993,134,false
3.569621,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22997,86012183,6993,134,false
3.570866,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22998,2900899,22848,211,false
3.570868,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22998,2900899,22848,211,false
3.570895,195,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22999,7900007,50425,6,false
3.570901,195,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,22999,7900007,50425,6,false
3.571325,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23000,2944586,23195,119,false
3.571330,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23000,2944586,23195,119,false
3.571633,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23001,2929795,18400,191,false
3.571644,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23001,2929795,18400,191,false
3.572110,207,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27048,8653060,36321,179,false
3.572126,207,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27048,8653060,36321,179,false
3.573359,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27049,2903901,15188,55,false
3.573385,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27049,2903901,15188,55,false
3.578073,375,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7057,19696954,37886,203,false
3.578080,375,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7057,19696954,37886,203,false
3.578135,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27050,40129897,60318,121,false
3.578151,687,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27050,40129897,60318,121,false
3.580478,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23002,86041090,57003,152,false
3.580484,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23003,86021115,47384,172,false
3.580484,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23002,86041090,57003,152,false
3.580489,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23003,86021115,47384,172,false
3.582257,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27051,2892437,61769,63,false
3.582279,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27051,2892437,61769,63,false
3.590638,235,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6156,10505072,13017,171,false
3.590660,235,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6156,10505072,13017,171,false
3.590665,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23004,85986374,16686,24,false
3.590668,603,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23005,34655643,63230,230,false
3.590671,1387,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23004,85986374,16686,24,false
3.590699,603,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23005,34655643,63230,230,false
3.594036,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27052,2887896,60169,194,false
3.594083,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27052,2887896,60169,194,false
3.596450,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23006,2898949,44879,172,false
3.596458,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23006,2898949,44879,172,false
3.600974,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23007,2930862,62947,60,false
3.600979,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23007,2930862,62947,60,false
3.601975,363,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7058,18900237,11114,49,false
3.601977,363,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7058,18900237,11114,49,false
3.604103,207,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6157,8712188,57881,26,false
3.604122,207,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6157,8712188,57881,26,false
3.604830,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23008,2939184,47709,215,false
3.604834,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23008,2939184,47709,215,false
3.621376,351,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7059,18126949,65415,2,false
3.621382,351,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7059,18126949,65415,2,false
3.623062,1347,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23009,83387535,18799,202,false
3.623068,1347,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23009,83387535,18799,202,false
3.624360,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7060,2941339,10064,219,false
3.624361,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7060,2941339,10064,219,false
3.627458,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6158,2892437,36013,106,false
3.627475,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58474,8801,,23,other,6158,2892437,36013,106,false
3.631898,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23010,83141751,21706,64,false
3.631904,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23010,83141751,21706,64,false
3.636896,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27053,2892594,47462,142,false
3.636918,119,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27053,2892594,47462,142,false
3.638130,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7061,2890828,57474,4,false
3.638135,119,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7061,2890828,57474,4,false
3.641954,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23011,83099916,3014,29,false
3.641960,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23011,83099916,3014,29,false
3.643244,335,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7062,17090172,7457,248,false
3.643251,335,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58474,,23,other,7062,17090172,7457,248,false
3.646060,899,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27054,54012058,64324,67,false
3.646096,899,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,2407:30c0:106:900:459b:81a2:2f8e:563,58477,8801,,23,other,27054,54012058,64324,67,false
3.652068,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23012,83132630,1667,76,false
3.652071,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23013,83114229,50602,24,false
3.652073,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23012,83132630,1667,76,false
3.652076,1343,2407:30c0:106:900:459b:81a2:2f8e:563,2001:df4:e000:3fd2:71a3:ceb8:e1:e5cb,8801,58477,,23,other,23013,83114229,50602,24,false
