time_offset_s,frame_len,src_ip,dst_ip,src_port,dst_port,sfu_direction_from_sfu,media_type_byte,media_type_label,media_sequence,media_timestamp,frame_seq,frame_pkt_count,is_active_media_signal
10.229269,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815517,3,232,false
10.238643,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815518,3,232,false
10.238723,236,10.184.24.3,206.247.138.4,51667,8801,false,13,screen_share_server,28888,3055771739,39711,66,true
10.238731,236,10.184.24.3,206.247.138.4,47824,8801,false,13,screen_share_server,28888,3055771739,39711,66,true
10.238738,229,10.184.24.3,206.247.138.4,60515,8801,false,12,other,60589,3727948187,1028,0,false
10.238761,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815499,3,232,false
10.238767,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815500,3,232,false
10.238773,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815501,3,232,false
10.247713,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815519,3,232,false
10.248570,165,206.247.138.4,10.184.24.3,8801,50040,true,13,screen_share_server,60589,3727948187,259,0,true
10.251571,172,206.247.138.4,10.184.24.3,8801,45962,true,7,other,28888,3055771739,39711,66,false
10.252128,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.252128,180,206.247.138.4,10.184.24.3,8801,47824,true,13,screen_share_server,0,0,24667,77,true
10.257674,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815520,3,232,false
10.257749,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815521,3,232,false
10.264396,165,206.247.138.4,10.184.24.3,8801,60515,true,13,screen_share_server,60589,3727948187,1028,0,true
10.267755,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815522,3,232,false
10.273511,86,206.247.138.4,10.184.24.3,8801,51667,,2,other,31375,3488343149,52128,0,false
10.273511,86,206.247.138.4,10.184.24.3,8801,52019,,2,other,49693,1030762627,52127,0,false
10.279194,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815523,3,232,false
10.279194,69,206.247.138.4,10.184.24.3,8801,51667,true,10,keepalive_10,0,0,,,false
10.279205,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,0,0,24667,77,true
10.288066,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815524,3,232,false
10.288157,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815502,3,232,false
10.288167,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815503,3,232,false
10.288172,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815504,3,232,false
10.292419,165,206.247.138.4,10.184.24.3,8801,45962,true,13,screen_share_server,60589,3727948187,513,0,true
10.293459,187,206.247.138.4,10.184.24.3,8801,47824,true,7,other,4608,16908288,13,1,false
10.298340,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815525,3,232,false
10.298413,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815526,3,232,false
10.298897,187,206.247.138.4,10.184.24.3,8801,51667,true,7,other,4608,16908288,13,1,false
10.302708,172,206.247.138.4,10.184.24.3,8801,60515,true,7,other,28888,3055771739,39711,66,false
10.308379,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815527,3,232,false
10.321823,1085,206.247.138.4,10.184.24.3,8801,50040,true,7,other,0,0,10269,135,false
10.321893,244,10.184.24.3,206.247.138.4,47824,8801,false,13,screen_share_server,256,0,24667,77,true
10.321902,69,10.184.24.3,206.247.138.4,47824,8801,false,10,keepalive_10,0,0,,,false
10.321911,244,10.184.24.3,206.247.138.4,51667,8801,false,13,screen_share_server,256,0,24667,77,true
10.321919,69,10.184.24.3,206.247.138.4,51667,8801,false,10,keepalive_10,0,0,,,false
10.329535,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815529,3,232,false
10.338842,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815530,3,232,false
10.338889,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815505,3,232,false
10.338895,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815506,3,232,false
10.338900,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815507,3,232,false
10.338904,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815508,3,232,false
10.338922,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815531,3,232,false
10.343512,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.348962,69,206.247.138.4,10.184.24.3,8801,51667,true,10,keepalive_10,0,0,,,false
10.349547,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815532,3,232,false
10.359088,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815533,3,232,false
10.369602,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815534,3,232,false
10.379627,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815535,3,232,false
10.379697,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815536,3,232,false
10.392006,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815537,3,232,false
10.392107,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815509,3,232,false
10.392122,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815510,3,232,false
10.392133,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815511,3,232,false
10.392141,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815512,3,232,false
10.393928,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.395537,180,206.247.138.4,10.184.24.3,8801,47824,true,13,screen_share_server,512,0,24667,77,true
10.400283,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815538,3,232,false
10.400283,69,206.247.138.4,10.184.24.3,8801,51667,true,10,keepalive_10,0,0,,,false
10.400903,165,206.247.138.4,10.184.24.3,8801,45962,true,13,screen_share_server,60589,3727948187,513,0,true
10.401502,165,206.247.138.4,10.184.24.3,8801,60515,true,13,screen_share_server,60589,3727948187,1028,0,true
10.406147,180,206.247.138.4,10.184.24.3,8801,47824,true,13,screen_share_server,512,0,24667,77,true
10.410050,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815539,3,232,false
10.411006,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,512,0,24667,77,true
10.421032,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815540,3,232,false
10.421090,244,10.184.24.3,206.247.138.4,47824,8801,false,13,screen_share_server,512,0,24667,77,true
10.421113,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815541,3,232,false
10.421116,69,10.184.24.3,206.247.138.4,47824,8801,false,10,keepalive_10,0,0,,,false
